"authorId:ID","name",":LABEL"
"3086e5229eac","A.M. Caballero Mateos","Author"
"6301cdc53a86","A.M. Carvalhas Gabrielli","Author"
"0eeda8de5902","A.M. Dimitriu","Author"
"f24d1de988a0","A.M. D’Onofrio","Author"
"6438eb1eadd9","A.M. Ferreira","Author"
"709ba14ab1ce","A.M. Morant Domínguez","Author"
"ded03b239337","A.M. Ricci","Author"
"342011c734a1","A.M. Trapero Martinez","Author"
"fe479fa68562","A.M. Waslyk","Author"
"f4b812ee9089","A.N.N. Pajes","Author"
"2f9f79274c17","A.R. Barros","Author"
"7d841f571982","A.R. Bedell","Author"
"d5dd7df13927","A.R. Bourgonje","Author"
"6f9299fe416a","A.R. Choe","Author"
"e974f77e7f24","A.R. Fernandes","Author"
"1adaf127dfa9","A.R. Gonçalves","Author"
"6115325a9c71","A.R. Gonçalves Camilo","Author"
"8e02dd59284a","A.R. Hannett","Author"
"62f10380d85e","A.R. Lee","Author"
"f4299b1ade5f","A.R. Moschen","Author"
"d7523b698cb0","A.R. Radmard","Author"
"40f1b5c3cf2b","A.R. Sima","Author"
"bbecacb79aa3","A.R. Warr","Author"
"f10f9448cedb","A.S. Aravantinoy Koytsoyvi","Author"
"5d603c234bfb","A.S. Barros","Author"
"3030f44daa93","A.S. Faye","Author"
"2482b8d01481","A.S. Jasawant","Author"
"954ceaa5dadb","A.T. D’hooghe","Author"
"236e005ae52d","A.V. Kagramanova","Author"
"da3c173d9e72","A.Zilli","Author"
"c93e2ddef311","AUMC","Author"
"a1434e7f4f0f","Albrecht Hoffmeister","Author"
"fafb15c6d396","B .E. Sands","Author"
"d7cd4660faf6","B.","Author"
"6305f38ec7c5","B. Abraham","Author"
"f5994fb526fe","B. Al Ibrahim","Author"
"f425b4cc2a4b","B. Al-Hakim","Author"
"7e6c97431082","B. Balasubramanian","Author"
"db0af4deb57e","B. Baraty","Author"
"fdafd69e72b7","B. Barberio","Author"
"7c814af84ca5","B. Bassmeyer","Author"
"d14ed9a8d04c","B. Baza Martinez","Author"
"4c8b79544af3","B. Beiderbeck","Author"
"57ab73d8cf50","B. Bhanderi","Author"
"03c2a7983eab","B. Bharali","Author"
"e2983d25fc58","B. Bley Folly","Author"
"787aca1f0728","B. Bochow-Fitzner","Author"
"a99a34b5bb8e","B. Bohar","Author"
"20f9b26ca29a","B. Bokemeyer","Author"
"ac1beec0519b","B. Boland","Author"
"3534dd6af30e","B. Boyer","Author"
"96fa5670de1a","B. Bressler","Author"
"f2879c74259d","B. Brozović","Author"
"f23f691fe368","B. Budai-Budácsik","Author"
"44730fd756af","B. Bunganič","Author"
"db1ed35e52da","B. Caballol Oliva","Author"
"aa75e675a7bd","B. Calado","Author"
"e48950ec498e","B. Caron","Author"
"a285993b73f7","B. Carrillo Cubero","Author"
"02dc38185e0f","B. Castro Senosiain","Author"
"b9cb2fe953f2","B. Cauwberghs","Author"
"eaed604eec9c","B. Cavus","Author"
"ff433f7c2900","B. Chassaing","Author"
"15ae4f27ed49","B. Chen","Author"
"89bb1c15c68c","B. Cheng","Author"
"946fd4d76519","B. Christensen","Author"
"8a8d65167822","B. Coffin","Author"
"9b203b5379c6","B. Cohen","Author"
"8811b6a936c0","B. Connolly","Author"
"a2fee32a400a","B. De Andrés-","Author"
"36c290824fc3","B. De Sousa","Author"
"06a9f5efc904","B. De Winter","Author"
"ff8baa4c393e","B. Del Rosario García","Author"
"9f5ece1f18f4","B. Dhaliwal","Author"
"b4be1226da6e","B. Domingues","Author"
"30ec24510ec2","B. Drury","Author"
"bfc6bf03dc3c","B. Duplantis","Author"
"b58a7ac47c28","B. Espen","Author"
"1945891c56a4","B. Farkas","Author"
"c419db9595c0","B. Fernández Suárez","Author"
"a4fb94a5e5e5","B. Franchez Martincorena","Author"
"11238a961f65","B. Fraser","Author"
"532a8bb20671","B. Garcia Sague","Author"
"f6ebe107ac6b","B. Gros","Author"
"465ba4c13c27","B. Gu","Author"
"d66d0c8c5caa","B. Gundert","Author"
"5ff046faa143","B. Gutierrez Becker","Author"
"f5ea7156bc59","B. Hall","Author"
"31f1ca54233d","B. Hallgas","Author"
"239134db55eb","B. Halloran","Author"
"efcf521edd02","B. Han","Author"
"280808c2efe8","B. Harris","Author"
"92045f563929","B. Hauser","Author"
"df9f3817f24b","B. Hayes","Author"
"e3cf9ad4c930","B. Herreros Martinez","Author"
"466f3bd11341","B. Hunter","Author"
"20f632dc7b7e","B. Islam","Author"
"729a9c9580dd","B. Jansen","Author"
"a29a163c3ce5","B. Janssens","Author"
"73135210bbd4","B. Jenkins","Author"
"52335152761b","B. Jennifer","Author"
"086ac4abdb0f","B. Jharap","Author"
"86deb16f701a","B. Jimenez","Author"
"20d61e79d818","B. Johnson","Author"
"b868c1a7e304","B. Jójárt","Author"
"10c9115c3123","B. Kadleckova","Author"
"e425ecb592f0","B. Kang","Author"
"2b1c87e765ef","B. Kara","Author"
"3d0f8c09b97f","B. Keersmaekers","Author"
"02d5182e9432","B. Kochar","Author"
"9f67b4ee22a5","B. Korczowski","Author"
"66e9f96b3b32","B. Kostiuk","Author"
"ad12a04a5df1","B. Kovács","Author"
"96ffaac56a6f","B. Lashner","Author"
"1c5cf2c789cc","B. Lei","Author"
"eb8d6108be46","B. Liu","Author"
"f2d3e1b5b805","B. Lobo Lucena","Author"
"648f91fc86ea","B. Maguire","Author"
"8bd55555bc3d","B. Maharjan","Author"
"7e66ee66a07b","B. Malhotra","Author"
"96b27ee700a9","B. Malvar Fernández","Author"
"f6b3b41cce2c","B. Maracle","Author"
"2b42d2e23a71","B. Maria Custode","Author"
"44424a139ce5","B. Masoni","Author"
"a5a5f07a25ac","B. Mateos","Author"
"38b887cf53d9","B. McDonald","Author"
"202ff965d10c","B. Mcdonald","Author"
"d913ee5151b0","B. Mcrae","Author"
"1b354389529d","B. Melo","Author"
"9f8cc114adf6","B. Menicacci","Author"
"32ab9ecc6588","B. Miguel Martins","Author"
"5ebd5dcbaf0c","B. Mihaylova","Author"
"2c8f393b9336","B. Miller","Author"
"977e215b5402","B. Mohamed","Author"
"1413d13c76c7","B. Mollagiousoufoglou","Author"
"3e9aca8aab21","B. Morão","Author"
"be033deeabed","B. Mullish","Author"
"73151e96f0e0","B. Neerinckx","Author"
"3c5c94aa16a7","B. Neneman","Author"
"a167a956431d","B. Neri","Author"
"15b93ba68a35","B. Neustifter","Author"
"30abd75cfd1b","B. Nguyen","Author"
"689078d68036","B. Nichols","Author"
"7860fa03ec3a","B. Nwomeh","Author"
"e7109e7ecab8","B. Obermayer","Author"
"a78d33c29bb5","B. Oldenburg","Author"
"50f46ad369ec","B. Oosterlinck","Author"
"b901047bea9d","B. Ozseker","Author"
"f9455526afb8","B. Pabla","Author"
"ee3890c61bc3","B. Pasternak","Author"
"bc3e365708c0","B. Pehlivanoglu","Author"
"061f50c7be00","B. Peng","Author"
"881ad12f3573","B. Pereira","Author"
"68bff5986c95","B. Petch","Author"
"9aa20d0ba62e","B. Pinchera","Author"
"b6e2fc6448f0","B. Pipek","Author"
"a6d0e83cff9e","B. Polewiczowska-Nowak","Author"
"3d3ec6e2c90d","B. Poudel","Author"
"9e4359edb165","B. Qin","Author"
"8bda1cd4b379","B. Qu","Author"
"6babd54ed171","B. Quraishi","Author"
"c484443c8c91","B. Ricchi","Author"
"ba5e7de4a9d1","B. Riffo-Vicencio","Author"
"a2be47dd5a81","B. Roelstraete","Author"
"89b1a9b2b6ca","B. Romano","Author"
"108eb21379b1","B. Rondinone","Author"
"2d311abc8e67","B. Salomon","Author"
"35bc86b0efe5","B. Sarmento","Author"
"b2107ea3e018","B. Schreiweis","Author"
"cfd384ef6947","B. Scrivo","Author"
"27f35f00e60c","B. Sicilia Aladren","Author"
"fd7e60b3492a","B. Siegmund","Author"
"f53f02a34b27","B. Sousa","Author"
"92f5210d4d35","B. Stecher","Author"
"6cf2719a434a","B. Steere","Author"
"26328a93ca8c","B. Stimpel","Author"
"e6de864794a4","B. Sureka","Author"
"d27a9375ccfb","B. Thompson","Author"
"c24fe974528b","B. Tillet","Author"
"6617ecb05e44","B. Toews","Author"
"fe40fabc2b59","B. Trudu","Author"
"5cac9bf44c64","B. Tuk","Author"
"dab62db430fc","B. Ungar","Author"
"34d5d52f2957","B. Van Os","Author"
"e5fbb63163e0","B. Verstockt","Author"
"178a3d5bf6c4","B. Vizcaíno","Author"
"90d521e3fa6d","B. Wang","Author"
"389d0d559998","B. White","Author"
"7a81d5b3f338","B. Willandt","Author"
"4ee7822e33f0","B. Winkens","Author"
"1cf19f1f06db","B. Xia","Author"
"ae8bb289b7d0","B. Xu","Author"
"8245b2642ad6","B. Yan","Author"
"a7e74c3fa5f7","B. Yang","Author"
"1a8d00e95998","B. Yohannes","Author"
"cf1c4d99ddf7","B. Yuan","Author"
"91f15f559046","B. Yılmaz","Author"
"6ba0eb26de85","B. Zaccardi","Author"
"f7988de754cb","B. Zhu","Author"
"085e6fb90889","B. Zou","Author"
"10e9a069bd32","B. Zsófia","Author"
"7f026653fded","B. van Os","Author"
"a480109baf99","B. Çelik","Author"
"67b7d2134b2b","B. Özer","Author"
"79d7c140429e","B.B. Kolawole","Author"
"99030abfd39c","B.C. Jin","Author"
"bed71e9fd3e5","B.C. da Silva","Author"
"c8b897718cec","B.D. Ye","Author"
"c93f936454f5","B.D.C. Vera Santana","Author"
"6ae27534a4c0","B.E. Jugder","Author"
"8f3ed196f16e","B.E. Sands","Author"
"35cc6923c995","B.F. Agargun","Author"
"579468f36eb3","B.Farkas","Author"
"b81ea76042a7","B.G. Feagan","Author"
"7550ddbb757a","B.G. Wojnarska","Author"
"cda190d11045","B.H. Jansen","Author"
"7d9efaa1ac11","B.I. Jang","Author"
"71eb797365c5","B.I. Lee","Author"
"487020aaf3ee","B.J. Ke","Author"
"9f2eec846b27","B.Juergens","Author"
"84e308ca14c0","B.K. Thakur","Author"
"b2d235dae68b","B.M. Fernández-Felix","Author"
"24b02c0aff27","B.M. Flores","Author"
"0436dd46c60b","B.M. Ko","Author"
"df8fb52d03db","B.P. Jonathan","Author"
"dce7c50844dc","BEAT IBD","Author"
"08a3425063ff","BINGO group","Author"
"1a70b10f774e","C.","Author"
"c5768a775aec","C. Agboton","Author"
"9a2ae1c7f0f7","C. Amari","Author"
"e3c9dd2dfeeb","C. Ambrosio","Author"
"2074a7c49280","C. Amiama Roig","Author"
"90cebbad893b","C. Anderson","Author"
"ad695cf870ca","C. Anghilina","Author"
"f8247e9cc892","C. Antoci","Author"
"08e10547d50e","C. Antunes","Author"
"8eeab4a2b042","C. Apolit","Author"
"3ad641183ab1","C. Araújo","Author"
"5499b5b7bfc5","C. Atodiresei","Author"
"54de507df179","C. Bache-Wiig Mathisen","Author"
"d72db0d25ebd","C. Bache-WiigMathisen","Author"
"9bbcdf999049","C. Balijepalli","Author"
"4f6bfdecc55f","C. Banfield","Author"
"48ac87b06c5e","C. Banzato","Author"
"428e3245c307","C. Basnayake","Author"
"2b1abd1d8066","C. Baudry Schraub","Author"
"76b7a09e66e6","C. Baumann","Author"
"cf6f48c3bd3f","C. Belda","Author"
"dcd3026411a4","C. Berger","Author"
"cb479a1df1ca","C. Bernal","Author"
"925c096eeaaa","C. Bernstein","Author"
"d0ee526a9ca3","C. Bewshea","Author"
"321930eb183b","C. Beyer","Author"
"cda1537ce8dd","C. Bezzio","Author"
"194eeece84a5","C. Bonifacio","Author"
"4f59fd8e048a","C. Borges Chaves","Author"
"7ad7c00d13ed","C. Bosman","Author"
"9534f8ee5802","C. Bravo","Author"
"1707bfd19511","C. Bresteau","Author"
"4ce80a251e54","C. Bôle-Feysot","Author"
"c4c2f9f0e8ce","C. Cabrera-Moksnes MPH Ph.D","Author"
"ee6fba1f427c","C. Caenepeel","Author"
"94077327ba44","C. Cafasso","Author"
"a3846d26759e","C. Cagigas Fernández","Author"
"97dda9cf4e32","C. Calviño Suárez","Author"
"6c51b80f9693","C. Caravaca","Author"
"c38196bed443","C. Cardoso","Author"
"48db3a03f0dd","C. Carrodano","Author"
"489c629da323","C. Cepero","Author"
"5870efd5f24c","C. Chatelain","Author"
"3538274ac739","C. Chen","Author"
"561d7d6e9ab9","C. Christou","Author"
"c310ea5f7964","C. Cicalini","Author"
"b0fb02d5165d","C. Coe","Author"
"22c4cd58c467","C. Coimbra","Author"
"3881e6617919","C. Comparato","Author"
"427220996342","C. Conlon","Author"
"6c8c26221a0a","C. Corbett","Author"
"d1ab618f5243","C. Corte","Author"
"e5d9839e46ba","C. Costa","Author"
"8f7bb2085fa7","C. Costigan","Author"
"ec6471a42070","C. Cotobal Martin","Author"
"9e780732506c","C. Coucoutsi","Author"
"a7b9cef10e81","C. Crosby","Author"
"92e920650696","C. Cubillo Garcia","Author"
"6fe452af2d24","C. Cunneen","Author"
"013e324b8455","C. Dang","Author"
"7f176c91d182","C. Darsow","Author"
"0de4a2d26562","C. De Carvalho","Author"
"3dcd73d41ba6","C. De Nolf","Author"
"a87b0abbe4d2","C. De Salvo","Author"
"2f58b3cd30a0","C. DeSanti","Author"
"d4d09f2eec57","C. Deaney","Author"
"600dbe5ade89","C. Dejun","Author"
"7930998ccea0","C. Dendrou","Author"
"5817ef7c36aa","C. Devos","Author"
"5cc076056804","C. Dhouha","Author"
"3bb5314799d6","C. Dolan","Author"
"072ce2249bdf","C. Dolovich","Author"
"c926a97d1c36","C. Dong","Author"
"30cee87d32c6","C. Dong Kyung","Author"
"d88179acd403","C. Doris NR","Author"
"3277b757d97c","C. Dupont","Author"
"fa59a465a8dd","C. Dupont-Lucas","Author"
"ccbca178fbe8","C. Dupuy","Author"
"0ac9d1e1cff8","C. D’Agostino","Author"
"ddfe19095411","C. Elms","Author"
"5fbfc7863592","C. Engel Lemser","Author"
"2b319f6ad646","C. Eriksson","Author"
"d7bcc5bc4d2a","C. Errico","Author"
"6b7b6e4f6eb8","C. Exacoustos","Author"
"6caf5c08c442","C. Fan","Author"
"64a557d76211","C. Fandinga","Author"
"fe14bc280dd0","C. Felice","Author"
"46dd2198ed81","C. Fernández Fernández","Author"
"450609b40374","C. Ferracane","Author"
"0f77410462bf","C. Fleurinck","Author"
"93478feafaed","C. Florez","Author"
"da2368a6f5e5","C. Francia","Author"
"7c2b58508308","C. Freire","Author"
"c44bc88d2c6d","C. Frias Gomes","Author"
"3cdb0e749495","C. Frimor","Author"
"87fc4a5bf0d7","C. Friss","Author"
"e23bf5c8914a","C. Fulmer","Author"
"e8c4d3e3628b","C. Gagliano","Author"
"29a4ac9156b4","C. Garcia Muñoz","Author"
"b96599280ec6","C. Garcia Solà","Author"
"0d6e5aec9cfb","C. García-Sola","Author"
"b68e3c1d96de","C. Gargallo-Puyuelo","Author"
"0fb56006b2d1","C. Gargayo-Puyuelo","Author"
"b6fca3d9b5ae","C. Gayer","Author"
"ee609a12c593","C. Gely Vila","Author"
"969f6372aed6","C. Geramoutsou","Author"
"8ce1f1510e60","C. Gheorghe","Author"
"a63b9234ed78","C. Gilletta de Saint Joseph","Author"
"f0b5eca9ac0a","C. Gilloteau","Author"
"a5595c6a91e6","C. González Muñoza","Author"
"2b5a8e3b9dcc","C. González de Frutos","Author"
"ee1c96a1c96d","C. Gower Rousseau","Author"
"08c3af6db3db","C. Goyal","Author"
"fc99315869c6","C. Greer","Author"
"65c8e6f3989b","C. Guerci","Author"
"caf9add813d1","C. Guerin","Author"
"cf9395b29e6e","C. Ha","Author"
"0e57e132eefb","C. Haifer","Author"
"81e67187c443","C. Han","Author"
"f84434aa7f41","C. Hanwen","Author"
"e1b439ef5681","C. Hartman","Author"
"98827cd42849","C. Hegarty","Author"
"565360b6ac16","C. Herbert","Author"
"cd2d87bd4310","C. Hernandez-Rocha","Author"
"bf248089d7bf","C. Hordonneau","Author"
"4c84ad256268","C. Hu","Author"
"fa0f6eba78a3","C. Huang","Author"
"a4cd2d853f37","C. Husson","Author"
"d3e15a02dc95","C. Högenauer","Author"
"15ed66cc9667","C. Iacomini","Author"
"60c0045f6e3a","C. Imm","Author"
"6475e0ae1f47","C. Imondi","Author"
"bff6f848949a","C. Isopi","Author"
"12b77f6de682","C. Ivanescu","Author"
"a4bf626612fd","C. Jayson","Author"
"43a1776efbc4","C. Jiao","Author"
"3ad26fcff4ff","C. Jochum","Author"
"57a7917953f7","C. K. Porter","Author"
"a1def3ee7bcc","C. Kaiser","Author"
"4625d6a152c0","C. Kakkar","Author"
"4713acdf46ea","C. Kelly","Author"
"2e67f5ea2548","C. Kerbiriou","Author"
"37bb62363d0d","C. Keung","Author"
"39de8ecb651f","C. Khadka","Author"
"e5182f2469c8","C. Kloft","Author"
"b4c803d563a4","C. Kovar","Author"
"06514cbcb128","C. Kroupis","Author"
"186784669aca","C. Lambiase","Author"
"0d070f9738be","C. Landman","Author"
"de78a8213893","C. Langford","Author"
"948dfb73cf71","C. Larsen","Author"
"ae2f60f0d986","C. Le Berre","Author"
"92bcca3d2fd3","C. Lecruit","Author"
"6f1616fce332","C. Lee","Author"
"a2e11d78d276","C. Lees","Author"
"4751ffb61033","C. Liatsos","Author"
"0ed1b7a50314","C. Liefferinckx","Author"
"391638d14f56","C. Liem","Author"
"f00f0b865d69","C. Lin","Author"
"c59b3d437b4a","C. Liu","Author"
"a17c933bf2a7","C. Longo","Author"
"40790fe2542c","C. Lu","Author"
"12b2134d18fc","C. Lunde Petersen","Author"
"35adf7c8777c","C. López Ramos","Author"
"493d992f5e45","C. Ma","Author"
"29876c0f97a9","C. Maaser","Author"
"3a44137a7272","C. Macchi","Author"
"cca95838b6b2","C. Mackenzie","Author"
"aaca956507b5","C. Mahony","Author"
"d6ea689690b1","C. Maradey-Romero","Author"
"b471e76135d4","C. Margot","Author"
"bd6aba452c4e","C. Martinez Pascual","Author"
"3c77aeec2700","C. Martinez Vinson","Author"
"f6acc779b60c","C. Masciocchi","Author"
"af2cbde06182","C. Massot","Author"
"ba2893cb2ae0","C. Mayer","Author"
"af99e8e9e426","C. McGregor","Author"
"71dd45d24b84","C. Mchale","Author"
"0cd4ae91cf46","C. Medrano-Almanza","Author"
"42f8e9ae9a96","C. Mendes de Abreu","Author"
"a336dfb0e8f1","C. Minsart","Author"
"d98dc321152f","C. Mira","Author"
"8d8d0fa285af","C. Mirabent Moreno","Author"
"73fa13782d42","C. Mitas","Author"
"a4e467ee473c","C. Moreno Marquez","Author"
"6a9fc0db61b6","C. Mottet","Author"
"c984dd9e04b3","C. Mowat","Author"
"9637a56fa89b","C. Mucherino","Author"
"1ee7e43c8d91","C. Mulligan","Author"
"c6859172509a","C. Munje","Author"
"c87ba7e81d78","C. Munro","Author"
"685819116060","C. Murray","Author"
"df4be615c6bf","C. N. Bernstein","Author"
"8b1e39db6912","C. Nascimento","Author"
"9991ec771a1e","C. Nash","Author"
"69d5dfa2abca","C. Neves Jacinto","Author"
"11097615b403","C. Niederberger","Author"
"7d6587aa6e16","C. Nordenvall","Author"
"8eb72706eb94","C. Norton","Author"
"c0c940d09fcb","C. O Mahony","Author"
"8aba038ac440","C. Oedingen","Author"
"0889d5b26864","C. Olbjørn","Author"
"7876ad861069","C. Orenga","Author"
"100864ca9d9a","C. Orlandi","Author"
"9710e81097d1","C. Owen","Author"
"dbd6fabcbafc","C. O’Connor","Author"
"3204c1f7e891","C. O’Mahony","Author"
"47e0d99705b5","C. O’hare","Author"
"8d47ed6da85f","C. Pagnini","Author"
"2a5bbb4ea994","C. Palmela","Author"
"f0f6eca34791","C. Pane","Author"
"f302c0a7147b","C. Pardieu","Author"
"dfdf929905c7","C. Parmar","Author"
"beab2df4cffb","C. Patel","Author"
"d2101db61b5b","C. Pavez","Author"
"bc47fe158aa7","C. Peng","Author"
"94054d199f63","C. Petit","Author"
"a829c966e896","C. Pettengell","Author"
"f03e8ed078c3","C. Pienar","Author"
"9baef53f431f","C. Pinto","Author"
"97e02b9fec98","C. Policar","Author"
"009c2ee46364","C. Ponsioen","Author"
"8c8e256cbe92","C. Pontes","Author"
"b8b190a559df","C. Porta","Author"
"18bbe76dbe05","C. Powers","Author"
"d818bb8ff171","C. Prada","Author"
"fc9ce15dcb7d","C. Pugliano","Author"
"07a2c10d0529","C. Pérez-Esteve","Author"
"92ccc697c994","C. Qian","Author"
"740339b27f77","C. Rabbat","Author"
"b5ba57fb2a29","C. Radia","Author"
"b4276bbc8af9","C. Ramos Belinchon","Author"
"97da8fa95cf9","C. Ramos-Belinchon","Author"
"079cef54ff60","C. Ramírez","Author"
"bb6108b7e189","C. Rayner","Author"
"d498b2be3ee8","C. Rea","Author"
"c1e5a8ea5fa9","C. Reenaers","Author"
"d5e96d8baa10","C. Reenaers Prof","Author"
"1c27ba5f36de","C. Reinhard","Author"
"3932291660e2","C. Rejee","Author"
"3c3e4ab99fcc","C. Rettally","Author"
"24999f86085d","C. Richardson","Author"
"2e4dc4d13f5e","C. Richmond","Author"
"618de9ac515b","C. Ritchie","Author"
"0006e6b67ab2","C. Rivas","Author"
"0d339421f3db","C. Roberts","Author"
"39bcd0eac279","C. Rodrigues","Author"
"9b7722bd2bb8","C. Rodriguez","Author"
"1d553dde28dc","C. Rodríguez","Author"
"9d30a8a1f70f","C. Rodríguez Delgado","Author"
"4a4445187c79","C. Rodríguez Gutiérrez","Author"
"0c8a3b164419","C. Roig Ramos","Author"
"e4213305d451","C. Romano","Author"
"e727421f8501","C. Rouillon","Author"
"5fce7a65a372","C. Roukas","Author"
"b330ccd775d8","C. Rousseau","Author"
"2e420fba038d","C. Rowan","Author"
"a6ec663b95d1","C. Rubín De Célix","Author"
"8484e91bc00e","C. Ruffolo","Author"
"153bd1588e1b","C. Ruidong","Author"
"eafa7f32634c","C. Russo","Author"
"97e936f8dfa1","C. Rutter","Author"
"d68d6b5e5802","C. Sackitey","Author"
"0ddf9474bf73","C. Sakr","Author"
"8ae8137bad6f","C. Salée","Author"
"46900ce24767","C. Schilling","Author"
"21c0e93326ee","C. Scorzoni","Author"
"8822188b6622","C. Seghetti","Author"
"ff954b311c4b","C. Segú","Author"
"ba8b3023e3df","C. Seow","Author"
"a12c6dd4ae63","C. Sergio","Author"
"f23ee9948438","C. Seri","Author"
"af97fa00ec4f","C. Sgamato","Author"
"9d993a3dc0dc","C. Sheldon","Author"
"3584319f76b0","C. Shimahara","Author"
"12fd1b85f72a","C. Shirley H","Author"
"96e002e45fbd","C. Siegel","Author"
"7e285da7376f","C. Skouloudi","Author"
"1baf875f24cf","C. Soares","Author"
"e3969fb1180f","C. Sorini","Author"
"8b264ab613ec","C. Sotiropoulos","Author"
"d8c67cf5844e","C. Souaid","Author"
"de317c1adfb5","C. Steenholdt","Author"
"6ac2e33fe11b","C. Stewart","Author"
"605900bfb181","C. Strisciuglio","Author"
"b7b27641b10c","C. Sun","Author"
"29d3d66b7d7e","C. Tang","Author"
"90b04fc03ac8","C. Tao","Author"
"27f3f3e3b61f","C. Taylor","Author"
"cd2daf8ac141","C. Teichert","Author"
"12bc8929d602","C. Teixeira","Author"
"4865bf89ac2a","C. Terranova","Author"
"3130c1cfc283","C. Thanos","Author"
"7cd17fd73291","C. Thienpont","Author"
"0d9080cf277d","C. Tian","Author"
"6daa9bd8e9c9","C. Tillack-Schreiber","Author"
